,RegionName,variable,value
47373,Wildwood,2015-11,428652.0
47374,Old Norwood Park,2015-11,388409.0
47375,Oakland,2015-11,281494.0
47376,Ida B. Wells - Darrow Homes,2015-11,239602.0
47377,Pulaski Park,2015-11,336281.0
47378,Avalon Park,2015-11,125386.0
47379,Lake Meadows,2015-11,262925.0
47380,Ravenswood Manor,2015-11,547753.0
47381,West De Paul,2015-11,723408.0
47382,Chinatown,2015-11,276036.0
47383,Andersonville,2015-11,400700.0
47384,Stony Island Park,2015-11,132620.0
47385,West Morgan Park,2015-11,241847.0
47386,Belmont Terrace,2015-11,241526.0
47387,Magnolia Glen,2015-11,371519.0
47388,Altgeld Gardens,2015-11,0.0
47389,Graceland West,2015-11,594578.0
47390,Marynook,2015-11,145666.0
47391,The Bush,2015-11,53597.0
47392,Dearborn Park,2015-11,420587.0
47393,Fifth City,2015-11,159005.0
47394,Lakewood - Balmoral,2015-11,959985.0
47395,The Gap,2015-11,306543.0
47396,South East Ravenswood,2015-11,760305.0
47397,Kennedy Park,2015-11,219694.0
47398,The Robert Taylor Homes,2015-11,0.0
47399,Jackson Park Highlands,2015-11,544866.0
47400,O'Hare International Airport,2015-11,314143.0
47401,Princeton Park,2015-11,93359.0
47402,Printers Row,2015-11,243559.0
47403,River West,2015-11,398376.0
47404,Illinois Medical District,2015-11,162569.0
47405,Gladstone Park,2015-11,282025.0
47406,Cottage Grove Heights,2015-11,0.0
47407,East Pilsen,2015-11,291839.0
47408,Fuller Park,2015-11,97792.0
47409,Ravenswood Gardens,2015-11,535939.0
47410,Sauganash Woods,2015-11,379236.0
47411,River's Edge,2015-11,583116.0
47412,LeClaire Courts,2015-11,150337.0
47413,Pill Hill,2015-11,123578.0
47414,South Old Irving Park,2015-11,273139.0
47415,Tally's Corner,2015-11,335576.0
47416,South Commons,2015-11,108805.0
47417,Chrysler Village,2015-11,135686.0
47418,Parkview,2015-11,149099.0
47419,Pullman,2015-11,88055.0
47420,Peterson Park,2015-11,349899.0
47421,Beverly Woods,2015-11,197127.0
47422,Greektown,2015-11,0.0
47423,Forest Glen,2015-11,332053.0
47424,Sleepy Hollow,2015-11,159979.0
47425,The Island,2015-11,154283.0
47426,Edgewater Glen,2015-11,411042.0
47427,Golden Gate,2015-11,0.0
47428,Marycrest,2015-11,218726.0
47429,Winneconna Parkway,2015-11,112216.0
47430,Stateway Gardens,2015-11,209868.0
47431,Lithuanian Plaza,2015-11,116495.0
47432,Heart of Italy,2015-11,202691.0
47433,Old Edgebrook,2015-11,655697.0
47434,The Villa,2015-11,478501.0
47435,Beverly View,2015-11,142153.0
47436,Eden Green,2015-11,0.0
47437,Mount Greenwood Heights,2015-11,247138.0
47438,Cabrini Green,2015-11,356156.0
47439,Schorsch Forest View,2015-11,320874.0
47440,Riverdale,2015-11,0.0
47441,Groveland Park,2015-11,0.0
47442,Brynford Park,2015-11,329389.0
47443,Logan Square,2015-12,339144.0
47444,Little Village,2015-12,111354.0
47445,West Rogers Park,2015-12,266126.0
47446,South Austin,2015-12,114663.0
47447,Albany Park,2015-12,281806.0
47448,Uptown,2015-12,260241.0
47449,Lake View,2015-12,489842.0
47450,Rogers Park,2015-12,189961.0
47451,Gresham,2015-12,101595.0
47452,Brighton Park,2015-12,143953.0
47453,Englewood,2015-12,47186.0
47454,Jefferson Park,2015-12,271301.0
47455,Portage Park,2015-12,262432.0
47456,South Loop,2015-12,356408.0
47457,Humboldt Park,2015-12,235245.0
47458,Gage Park,2015-12,119010.0
47459,Bridgeport,2015-12,293463.0
47460,Edgewater,2015-12,209664.0
47461,Lake View East,2015-12,290846.0
47462,South Shore,2015-12,88116.0
47463,Cragin,2015-12,218621.0
47464,Back of the Yards,2015-12,82430.0
47465,West Lawn,2015-12,164238.0
47466,Bronzeville,2015-12,183485.0
47467,Belmont Central,2015-12,220048.0
47468,Marquette Park,2015-12,114669.0
47469,Garfield Ridge,2015-12,203607.0
47470,Near North,2015-12,403024.0
47471,West Pullman,2015-12,62510.0
47472,South Chicago,2015-12,95078.0
47473,West Town,2015-12,430947.0
47474,West Englewood,2015-12,0.0
47475,North Austin,2015-12,140639.0
47476,East Garfield Park,2015-12,111959.0
47477,Ravenswood,2015-12,432065.0
47478,East Side,2015-12,100984.0
47479,Hermosa,2015-12,191759.0
47480,North Center,2015-12,692586.0
47481,Roseland,2015-12,62174.0
47482,Streeterville,2015-12,462249.0
47483,West Elsdon,2015-12,160822.0
47484,Bucktown,2015-12,535376.0
47485,Hyde Park,2015-12,332099.0
47486,Chicago Lawn,2015-12,111425.0
47487,Chatham,2015-12,117653.0
47488,Clearing,2015-12,189458.0
47489,Avondale,2015-12,348045.0
47490,Heart of Chicago,2015-12,196149.0
47491,University Village - Little Italy,2015-12,332081.0
47492,Morgan Park,2015-12,113252.0
47493,Mount Greenwood,2015-12,209293.0
47494,Archer Heights,2015-12,168649.0
47495,O'Hare,2015-12,264859.0
47496,Near West Side,2015-12,348047.0
47497,Galewood,2015-12,234410.0
47498,Park Manor,2015-12,87829.0
47499,Montclare,2015-12,226372.0
47500,Gold Coast,2015-12,502720.0
47501,Irving Park,2015-12,359029.0
47502,Scottsdale,2015-12,164403.0
47503,West Humboldt Park,2015-12,151183.0
47504,Lincoln Park,2015-12,500146.0
47505,West Garfield Park,2015-12,104819.0
47506,Ashburn,2015-12,153078.0
47507,McKinley Park,2015-12,191956.0
47508,Woodlawn,2015-12,117732.0
47509,Beverly,2015-12,315454.0
47510,Brainerd,2015-12,109969.0
47511,Belmont Heights,2015-12,235200.0
47512,Belmont Gardens,2015-12,232373.0
47513,Wicker Park,2015-12,525425.0
47514,Old Irving Park,2015-12,354858.0
47515,The Loop,2015-12,375448.0
47516,Calumet Heights,2015-12,116228.0
47517,Grand Crossing,2015-12,84311.0
47518,Old Town,2015-12,382257.0
47519,Norwood Park East,2015-12,300402.0
47520,Washington Park,2015-12,86332.0
47521,Edison Park,2015-12,333937.0
47522,Pilsen,2015-12,253239.0
47523,Roscoe Village,2015-12,698321.0
47524,Sheffield Neighbors,2015-12,962236.0
47525,Wrightwood Neighbors,2015-12,635164.0
47526,Wrightwood,2015-12,155526.0
47527,Budlong Woods,2015-12,276635.0
47528,Burnside,2015-12,84303.0
47529,Fernwood,2015-12,56822.0
47530,Noble Square,2015-12,428644.0
47531,Rosemoor,2015-12,112579.0
47532,Kenwood,2015-12,298639.0
47533,Longwood Manor,2015-12,108187.0
47534,Schorsch Village,2015-12,256954.0
47535,Mayfair,2015-12,289642.0
47536,North Mayfair,2015-12,302522.0
47537,West Woodlawn,2015-12,87659.0
47538,Sauganash,2015-12,400893.0
47539,East Ukrainian Village,2015-12,471215.0
47540,Dunning,2015-12,234116.0
47541,Old Town Triangle,2015-12,470725.0
47542,Hollywood Park,2015-12,318877.0
47543,Kilbourn Park,2015-12,247827.0
47544,Norwood Park West,2015-12,300697.0
47545,West Loop Gate,2015-12,317320.0
47546,East Chatham,2015-12,52997.0
47547,Hegewisch,2015-12,99204.0
47548,New Eastside,2015-12,488263.0
47549,Lake Calumet,2015-12,101133.0
47550,North Park,2015-12,308872.0
47551,River North,2015-12,338461.0
47552,Ukrainian Village,2015-12,438172.0
47553,Canaryville,2015-12,209159.0
47554,Tri-Taylor,2015-12,205075.0
47555,Calumet River,2015-12,0.0
47556,Arcadia Terrace,2015-12,290969.0
47557,East Hyde Park,2015-12,204748.0
47558,Fulton River District,2015-12,425745.0
47559,Irving Woods,2015-12,238926.0
47560,Union Ridge,2015-12,261400.0
47561,Washington Heights,2015-12,100834.0
47562,Big Oaks,2015-12,273970.0
47563,Edgebrook,2015-12,419456.0
47564,South Deering,2015-12,80337.0
47565,Lincoln Square,2015-12,377440.0
47566,Kelvin Park,2015-12,229477.0
47567,West Chatham,2015-12,83796.0
47568,Lathrop Homes,2015-12,557560.0
47569,Douglas Park,2015-12,137151.0
47570,Homan Square,2015-12,143406.0
47571,West Chesterfield,2015-12,95988.0
47572,East Beverly,2015-12,206949.0
47573,West Beverly,2015-12,222053.0
47574,Goose Island,2015-12,428275.0
47575,Bowmanville,2015-12,454908.0
47576,Oriole Park,2015-12,278165.0
47577,Hanson Park,2015-12,192678.0
47578,Ranch Triangle,2015-12,685246.0
47579,Wrigleyville,2015-12,441296.0
47580,North Kenwood,2015-12,250059.0
47581,Vittum Park,2015-12,185407.0
47582,Wildwood,2015-12,430382.0
47583,Old Norwood Park,2015-12,388385.0
47584,Oakland,2015-12,282373.0
47585,Ida B. Wells - Darrow Homes,2015-12,244329.0
47586,Pulaski Park,2015-12,338903.0
47587,Avalon Park,2015-12,125512.0
47588,Lake Meadows,2015-12,264463.0
47589,Ravenswood Manor,2015-12,546234.0
47590,West De Paul,2015-12,725896.0
47591,Chinatown,2015-12,276698.0
47592,Andersonville,2015-12,401432.0
47593,Stony Island Park,2015-12,132601.0
47594,West Morgan Park,2015-12,241338.0
47595,Belmont Terrace,2015-12,242836.0
47596,Magnolia Glen,2015-12,372468.0
47597,Altgeld Gardens,2015-12,0.0
47598,Graceland West,2015-12,597186.0
47599,Marynook,2015-12,145768.0
47600,The Bush,2015-12,53311.0
47601,Dearborn Park,2015-12,422019.0
47602,Fifth City,2015-12,162111.0
47603,Lakewood - Balmoral,2015-12,965449.0
47604,The Gap,2015-12,310642.0
47605,South East Ravenswood,2015-12,762272.0
47606,Kennedy Park,2015-12,218952.0
47607,The Robert Taylor Homes,2015-12,0.0
47608,Jackson Park Highlands,2015-12,549799.0
47609,O'Hare International Airport,2015-12,319810.0
47610,Princeton Park,2015-12,92832.0
47611,Printers Row,2015-12,244301.0
47612,River West,2015-12,400643.0
47613,Illinois Medical District,2015-12,167279.0
47614,Gladstone Park,2015-12,283468.0
47615,Cottage Grove Heights,2015-12,85545.0
47616,East Pilsen,2015-12,293893.0
47617,Fuller Park,2015-12,100000.0
47618,Ravenswood Gardens,2015-12,530495.0
47619,Sauganash Woods,2015-12,380642.0
47620,River's Edge,2015-12,586604.0
47621,LeClaire Courts,2015-12,152688.0
47622,Pill Hill,2015-12,122361.0
47623,South Old Irving Park,2015-12,273809.0
47624,Tally's Corner,2015-12,331810.0
47625,South Commons,2015-12,110167.0
47626,Chrysler Village,2015-12,138296.0
47627,Parkview,2015-12,149158.0
47628,Pullman,2015-12,87529.0
47629,Peterson Park,2015-12,351609.0
47630,Beverly Woods,2015-12,197518.0
47631,Greektown,2015-12,0.0
47632,Forest Glen,2015-12,333908.0
47633,Sleepy Hollow,2015-12,161578.0
47634,The Island,2015-12,154646.0
47635,Edgewater Glen,2015-12,413309.0
47636,Golden Gate,2015-12,0.0
47637,Marycrest,2015-12,220227.0
47638,Winneconna Parkway,2015-12,111199.0
47639,Stateway Gardens,2015-12,213602.0
47640,Lithuanian Plaza,2015-12,114532.0
47641,Heart of Italy,2015-12,201308.0
47642,Old Edgebrook,2015-12,657022.0
47643,The Villa,2015-12,475690.0
47644,Beverly View,2015-12,145899.0
47645,Eden Green,2015-12,0.0
47646,Mount Greenwood Heights,2015-12,246371.0
47647,Cabrini Green,2015-12,360600.0
47648,Schorsch Forest View,2015-12,324272.0
47649,Riverdale,2015-12,0.0
47650,Groveland Park,2015-12,0.0
47651,Brynford Park,2015-12,328777.0
47652,Logan Square,2016-01,342058.0
47653,Little Village,2016-01,112603.0
47654,West Rogers Park,2016-01,268754.0
47655,South Austin,2016-01,116138.0
47656,Albany Park,2016-01,284905.0
47657,Uptown,2016-01,261871.0
47658,Lake View,2016-01,493512.0
47659,Rogers Park,2016-01,192117.0
47660,Gresham,2016-01,103592.0
47661,Brighton Park,2016-01,143953.0
47662,Englewood,2016-01,47991.0
47663,Jefferson Park,2016-01,272542.0
47664,Portage Park,2016-01,263425.0
47665,South Loop,2016-01,357897.0
47666,Humboldt Park,2016-01,236499.0
47667,Gage Park,2016-01,119222.0
47668,Bridgeport,2016-01,296398.0
47669,Edgewater,2016-01,210858.0
47670,Lake View East,2016-01,292524.0
47671,South Shore,2016-01,88759.0
47672,Cragin,2016-01,220896.0
47673,Back of the Yards,2016-01,81766.0
47674,West Lawn,2016-01,165076.0
47675,Bronzeville,2016-01,187438.0
47676,Belmont Central,2016-01,222255.0
47677,Marquette Park,2016-01,114692.0
47678,Garfield Ridge,2016-01,204080.0
47679,Near North,2016-01,404757.0
47680,West Pullman,2016-01,62373.0
47681,South Chicago,2016-01,96523.0
47682,West Town,2016-01,434580.0
47683,West Englewood,2016-01,0.0
47684,North Austin,2016-01,140616.0
47685,East Garfield Park,2016-01,113452.0
47686,Ravenswood,2016-01,434264.0
47687,East Side,2016-01,100330.0
47688,Hermosa,2016-01,193783.0
47689,North Center,2016-01,694409.0
47690,Roseland,2016-01,63485.0
47691,Streeterville,2016-01,464187.0
47692,West Elsdon,2016-01,161821.0
47693,Bucktown,2016-01,540046.0
47694,Hyde Park,2016-01,336369.0
47695,Chicago Lawn,2016-01,112893.0
47696,Chatham,2016-01,118485.0
47697,Clearing,2016-01,190347.0
47698,Avondale,2016-01,350663.0
47699,Heart of Chicago,2016-01,199166.0
47700,University Village - Little Italy,2016-01,334009.0
47701,Morgan Park,2016-01,113860.0
47702,Mount Greenwood,2016-01,210990.0
47703,Archer Heights,2016-01,169882.0
47704,O'Hare,2016-01,266243.0
47705,Near West Side,2016-01,351647.0
47706,Galewood,2016-01,236084.0
47707,Park Manor,2016-01,88069.0
47708,Montclare,2016-01,228071.0
47709,Gold Coast,2016-01,504556.0
47710,Irving Park,2016-01,362481.0
47711,Scottsdale,2016-01,165633.0
47712,West Humboldt Park,2016-01,148005.0
47713,Lincoln Park,2016-01,503820.0
47714,West Garfield Park,2016-01,107333.0
47715,Ashburn,2016-01,153911.0
47716,McKinley Park,2016-01,194802.0
47717,Woodlawn,2016-01,117001.0
47718,Beverly,2016-01,315996.0
47719,Brainerd,2016-01,109937.0
47720,Belmont Heights,2016-01,236905.0
47721,Belmont Gardens,2016-01,235542.0
47722,Wicker Park,2016-01,529514.0
47723,Old Irving Park,2016-01,356324.0
47724,The Loop,2016-01,379455.0
47725,Calumet Heights,2016-01,117133.0
47726,Grand Crossing,2016-01,84335.0
47727,Old Town,2016-01,383433.0
47728,Norwood Park East,2016-01,302018.0
47729,Washington Park,2016-01,86027.0
47730,Edison Park,2016-01,335366.0
47731,Pilsen,2016-01,255121.0
47732,Roscoe Village,2016-01,701203.0
47733,Sheffield Neighbors,2016-01,968490.0
47734,Wrightwood Neighbors,2016-01,639537.0
47735,Wrightwood,2016-01,156266.0
47736,Budlong Woods,2016-01,279157.0
47737,Burnside,2016-01,86232.0
47738,Fernwood,2016-01,57393.0
47739,Noble Square,2016-01,433228.0
47740,Rosemoor,2016-01,112961.0
47741,Kenwood,2016-01,301985.0
47742,Longwood Manor,2016-01,108811.0
47743,Schorsch Village,2016-01,257959.0
47744,Mayfair,2016-01,292045.0
47745,North Mayfair,2016-01,304991.0
47746,West Woodlawn,2016-01,85813.0
47747,Sauganash,2016-01,402607.0
47748,East Ukrainian Village,2016-01,475052.0
47749,Dunning,2016-01,234053.0
47750,Old Town Triangle,2016-01,474054.0
47751,Hollywood Park,2016-01,322633.0
47752,Kilbourn Park,2016-01,249985.0
47753,Norwood Park West,2016-01,301565.0
47754,West Loop Gate,2016-01,317832.0
47755,East Chatham,2016-01,53415.0
47756,Hegewisch,2016-01,98738.0
47757,New Eastside,2016-01,492182.0
47758,Lake Calumet,2016-01,99714.0
47759,North Park,2016-01,311956.0
47760,River North,2016-01,339717.0
47761,Ukrainian Village,2016-01,442073.0
47762,Canaryville,2016-01,208575.0
47763,Tri-Taylor,2016-01,207174.0
47764,Calumet River,2016-01,0.0
47765,Arcadia Terrace,2016-01,294177.0
47766,East Hyde Park,2016-01,204656.0
47767,Fulton River District,2016-01,428150.0
47768,Irving Woods,2016-01,238919.0
47769,Union Ridge,2016-01,262314.0
47770,Washington Heights,2016-01,101062.0
47771,Big Oaks,2016-01,275481.0
47772,Edgebrook,2016-01,421201.0
47773,South Deering,2016-01,78956.0
47774,Lincoln Square,2016-01,377907.0
47775,Kelvin Park,2016-01,232582.0
47776,West Chatham,2016-01,86060.0
47777,Lathrop Homes,2016-01,560981.0
47778,Douglas Park,2016-01,138335.0
47779,Homan Square,2016-01,143929.0
47780,West Chesterfield,2016-01,95868.0
47781,East Beverly,2016-01,203575.0
47782,West Beverly,2016-01,221239.0
47783,Goose Island,2016-01,434005.0
47784,Bowmanville,2016-01,457946.0
47785,Oriole Park,2016-01,279430.0
47786,Hanson Park,2016-01,194491.0
47787,Ranch Triangle,2016-01,690103.0
47788,Wrigleyville,2016-01,445109.0
47789,North Kenwood,2016-01,250868.0
47790,Vittum Park,2016-01,185388.0
47791,Wildwood,2016-01,432514.0
47792,Old Norwood Park,2016-01,388565.0
47793,Oakland,2016-01,285473.0
47794,Ida B. Wells - Darrow Homes,2016-01,250334.0
47795,Pulaski Park,2016-01,343369.0
47796,Avalon Park,2016-01,128275.0
47797,Lake Meadows,2016-01,268872.0
47798,Ravenswood Manor,2016-01,547749.0
47799,West De Paul,2016-01,730099.0
47800,Chinatown,2016-01,279323.0
47801,Andersonville,2016-01,404099.0
47802,Stony Island Park,2016-01,134930.0
47803,West Morgan Park,2016-01,242386.0
47804,Belmont Terrace,2016-01,243259.0
47805,Magnolia Glen,2016-01,374875.0
47806,Altgeld Gardens,2016-01,0.0
47807,Graceland West,2016-01,602567.0
47808,Marynook,2016-01,148701.0
47809,The Bush,2016-01,54418.0
47810,Dearborn Park,2016-01,424360.0
47811,Fifth City,2016-01,163658.0
47812,Lakewood - Balmoral,2016-01,966842.0
47813,The Gap,2016-01,316880.0
47814,South East Ravenswood,2016-01,768083.0
47815,Kennedy Park,2016-01,219154.0
47816,The Robert Taylor Homes,2016-01,0.0
47817,Jackson Park Highlands,2016-01,549062.0
47818,O'Hare International Airport,2016-01,323277.0
47819,Princeton Park,2016-01,91473.0
47820,Printers Row,2016-01,245121.0
47821,River West,2016-01,404940.0
47822,Illinois Medical District,2016-01,172056.0
47823,Gladstone Park,2016-01,283955.0
47824,Cottage Grove Heights,2016-01,87813.0
47825,East Pilsen,2016-01,296061.0
47826,Fuller Park,2016-01,100292.0
47827,Ravenswood Gardens,2016-01,528316.0
47828,Sauganash Woods,2016-01,382504.0
47829,River's Edge,2016-01,590457.0
47830,LeClaire Courts,2016-01,153978.0
47831,Pill Hill,2016-01,123703.0
47832,South Old Irving Park,2016-01,275019.0
47833,Tally's Corner,2016-01,333599.0
47834,South Commons,2016-01,110970.0
47835,Chrysler Village,2016-01,140098.0
47836,Parkview,2016-01,149184.0
47837,Pullman,2016-01,88203.0
47838,Peterson Park,2016-01,353483.0
47839,Beverly Woods,2016-01,199579.0
47840,Greektown,2016-01,0.0
47841,Forest Glen,2016-01,336051.0
47842,Sleepy Hollow,2016-01,162751.0
47843,The Island,2016-01,154713.0
47844,Edgewater Glen,2016-01,415872.0
47845,Golden Gate,2016-01,0.0
47846,Marycrest,2016-01,220806.0
47847,Winneconna Parkway,2016-01,110537.0
47848,Stateway Gardens,2016-01,217964.0
47849,Lithuanian Plaza,2016-01,111274.0
47850,Heart of Italy,2016-01,203479.0
47851,Old Edgebrook,2016-01,656991.0
47852,The Villa,2016-01,472851.0
47853,Beverly View,2016-01,147443.0
47854,Eden Green,2016-01,0.0
47855,Mount Greenwood Heights,2016-01,246942.0
47856,Cabrini Green,2016-01,368885.0
47857,Schorsch Forest View,2016-01,327590.0
47858,Riverdale,2016-01,0.0
47859,Groveland Park,2016-01,0.0
47860,Brynford Park,2016-01,329095.0
47861,Logan Square,2016-02,348955.0
47862,Little Village,2016-02,114166.0
47863,West Rogers Park,2016-02,273683.0
47864,South Austin,2016-02,117992.0
47865,Albany Park,2016-02,289929.0
47866,Uptown,2016-02,265687.0
47867,Lake View,2016-02,502445.0
47868,Rogers Park,2016-02,195610.0
47869,Gresham,2016-02,105538.0
47870,Brighton Park,2016-02,144970.0
47871,Englewood,2016-02,48294.0
47872,Jefferson Park,2016-02,276525.0
47873,Portage Park,2016-02,266118.0
47874,South Loop,2016-02,362043.0
47875,Humboldt Park,2016-02,240527.0
47876,Gage Park,2016-02,121479.0
47877,Bridgeport,2016-02,302576.0
47878,Edgewater,2016-02,213932.0
47879,Lake View East,2016-02,296586.0
47880,South Shore,2016-02,89842.0
47881,Cragin,2016-02,224509.0
47882,Back of the Yards,2016-02,80756.0
